filename,width,height,class,xmin,ymin,xmax,ymax
135.png,98,101,sun,338,331,436,432
136.png,98,101,sun,32,25,130,126
136.png,98,101,sun,185,25,283,126
136.png,98,101,sun,338,25,436,126
136.png,98,101,sun,32,178,130,279
136.png,98,101,sun,185,178,283,279
136.png,98,101,sun,338,178,436,279
136.png,98,101,sun,121,331,219,432
136.png,98,101,sun,274,331,372,432
137.png,128,109,mango,32,32,160,141
137.png,128,109,mango,185,32,313,141
137.png,128,109,mango,338,32,466,141
137.png,128,109,mango,32,224,160,333
137.png,128,109,mango,185,224,313,333
137.png,128,109,mango,338,224,466,333
138.png,102,102,carrot,32,25,134,127
138.png,102,102,carrot,185,25,287,127
138.png,102,102,carrot,338,25,440,127
138.png,102,102,carrot,32,178,134,280
138.png,88,102,tree,185,178,273,280
138.png,88,102,tree,338,178,426,280
138.png,88,102,tree,121,331,209,433
138.png,88,102,tree,274,331,362,433
139.png,256,144,spider,144,144,400,288
140.png,128,106,pig,32,25,160,131
140.png,61,101,pineapple,185,25,246,126
140.png,61,101,pineapple,338,25,399,126
140.png,61,101,pineapple,32,178,93,279
140.png,61,101,pineapple,185,178,246,279
140.png,61,101,pineapple,338,178,399,279
140.png,61,101,pineapple,185,331,246,432
141.png,141,170,lamp,42,42,183,212
141.png,141,170,lamp,263,42,404,212
141.png,128,170,cup,173,263,301,433
142.png,125,128,hut,32,32,157,160
142.png,125,128,hut,185,32,310,160
142.png,119,128,snake,338,32,457,160
142.png,119,128,snake,96,224,215,352
142.png,119,128,snake,249,224,368,352
143.png,128,110,butterfly,32,32,160,142
143.png,128,128,carrot,185,32,313,160
143.png,128,128,carrot,338,32,466,160
143.png,128,128,carrot,96,224,224,352
143.png,128,128,carrot,249,224,377,352
144.png,145,167,tree,42,42,187,209
144.png,145,167,tree,263,42,408,209
144.png,145,167,tree,42,263,187,430
144.png,155,170,pencil,263,263,418,433
145.png,82,102,dog,32,25,114,127
145.png,82,102,dog,185,25,267,127
145.png,82,102,dog,338,25,420,127
145.png,82,102,dog,32,178,114,280
145.png,82,102,dog,185,178,267,280
145.png,82,102,dog,338,178,420,280
145.png,82,102,dog,185,331,267,433
146.png,80,102,orange,32,25,112,127
146.png,80,102,orange,185,25,265,127
146.png,128,72,spider,338,25,466,97
146.png,128,72,spider,32,178,160,250
146.png,128,72,spider,185,178,313,250
146.png,128,72,spider,338,178,466,250
146.png,128,72,spider,121,331,249,403
146.png,128,72,spider,274,331,402,403
147.png,128,121,cupcake,32,25,160,146
147.png,128,121,cupcake,185,25,313,146
147.png,128,121,cupcake,338,25,466,146
147.png,128,121,cupcake,32,178,160,299
147.png,128,121,cupcake,185,178,313,299
147.png,128,121,cupcake,338,178,466,299
147.png,128,121,cupcake,121,331,249,452
147.png,128,121,cupcake,274,331,402,452
148.png,128,102,cow,32,32,160,134
148.png,128,102,cow,185,32,313,134
148.png,128,102,cow,338,32,466,134
148.png,128,102,cow,32,224,160,326
148.png,128,102,cow,185,224,313,326
148.png,128,102,cow,338,224,466,326
149.png,128,112,umbrella,32,32,160,144
149.png,128,112,umbrella,185,32,313,144
149.png,128,110,butterfly,338,32,466,142
149.png,128,110,butterfly,96,224,224,334
149.png,128,110,butterfly,249,224,377,334
150.png,44,102,lollipop,32,25,76,127
150.png,44,102,lollipop,185,25,229,127
150.png,44,102,lollipop,338,25,382,127
150.png,44,102,lollipop,32,178,76,280
150.png,44,102,lollipop,185,178,229,280
150.png,44,102,lollipop,338,178,382,280
150.png,44,102,lollipop,32,331,76,433
150.png,128,121,lion,185,331,313,452
150.png,128,121,lion,338,331,466,452
151.png,155,170,pencil,42,42,197,212
151.png,155,170,pencil,263,42,418,212
151.png,155,170,pencil,42,263,197,433
151.png,155,170,pencil,263,263,418,433
152.png,88,102,bell,32,25,120,127
152.png,88,102,bell,185,25,273,127
152.png,88,102,bell,338,25,426,127
152.png,88,102,bell,32,178,120,280
152.png,88,102,bell,185,178,273,280
152.png,88,102,bell,338,178,426,280
152.png,88,102,bell,121,331,209,433
152.png,88,102,bell,274,331,362,433
153.png,110,128,teddy,32,32,142,160
153.png,128,128,carrot,185,32,313,160
153.png,128,128,carrot,338,32,466,160
153.png,128,128,carrot,96,224,224,352
153.png,128,128,carrot,249,224,377,352
154.png,110,128,teddy,32,32,142,160
154.png,110,128,teddy,185,32,295,160
154.png,110,128,teddy,338,32,448,160
154.png,110,128,teddy,32,224,142,352
154.png,110,128,teddy,185,224,295,352
154.png,110,128,teddy,338,224,448,352
155.png,128,118,octopus,32,25,160,143
155.png,84,102,lamp,185,25,269,127
155.png,84,102,lamp,338,25,422,127
155.png,84,102,lamp,32,178,116,280
155.png,84,102,lamp,185,178,269,280
155.png,84,102,lamp,338,178,422,280
155.png,84,102,lamp,32,331,116,433
155.png,84,102,lamp,185,331,269,433
155.png,84,102,lamp,338,331,422,433
156.png,88,102,bell,32,25,120,127
156.png,88,102,bell,185,25,273,127
156.png,88,102,bell,338,25,426,127
156.png,88,102,bell,32,178,120,280
156.png,88,102,bell,185,178,273,280
156.png,88,102,bell,338,178,426,280
156.png,88,102,bell,185,331,273,433
157.png,102,102,carrot,32,25,134,127
157.png,102,102,carrot,185,25,287,127
157.png,102,102,carrot,338,25,440,127
157.png,102,102,carrot,32,178,134,280
157.png,102,102,carrot,185,178,287,280
157.png,102,102,carrot,338,178,440,280
157.png,102,102,carrot,185,331,287,433
158.png,127,170,balloon,42,42,169,212
158.png,127,170,balloon,263,42,390,212
158.png,127,170,balloon,42,263,169,433
158.png,127,170,balloon,263,263,390,433
159.png,85,102,duck,32,25,117,127
159.png,85,102,duck,185,25,270,127
159.png,85,102,duck,338,25,423,127
159.png,85,102,duck,32,178,117,280
159.png,101,101,apple,185,178,286,279
159.png,101,101,apple,338,178,439,279
159.png,101,101,apple,121,331,222,432
159.png,101,101,apple,274,331,375,432
160.png,122,128,frog,32,32,154,160
160.png,122,128,frog,185,32,307,160
160.png,122,128,frog,338,32,460,160
160.png,122,128,frog,96,224,218,352
160.png,122,128,frog,249,224,371,352
161.png,76,128,zirafah,32,32,108,160
161.png,128,128,carrot,185,32,313,160
161.png,128,128,carrot,338,32,466,160
161.png,128,128,carrot,96,224,224,352
161.png,128,128,carrot,249,224,377,352
162.png,127,128,ball,32,32,159,160
162.png,127,128,ball,185,32,312,160
162.png,127,128,ball,338,32,465,160
162.png,127,128,ball,32,224,159,352
162.png,127,128,ball,185,224,312,352
162.png,127,128,ball,338,224,465,352
163.png,128,110,butterfly,32,25,160,135
163.png,128,110,butterfly,185,25,313,135
163.png,128,110,butterfly,338,25,466,135
163.png,128,110,butterfly,32,178,160,288
163.png,128,110,butterfly,185,178,313,288
163.png,128,110,butterfly,338,178,466,288
163.png,128,110,butterfly,185,331,313,441
164.png,128,102,top,32,32,160,134
164.png,128,102,top,185,32,313,134
164.png,128,102,top,338,32,466,134
164.png,128,102,top,32,224,160,326
164.png,128,102,top,185,224,313,326
164.png,128,102,top,338,224,466,326
165.png,111,128,tree,32,32,143,160
165.png,111,128,tree,185,32,296,160
165.png,111,128,tree,338,32,449,160
165.png,111,128,tree,96,224,207,352
165.png,111,128,tree,249,224,360,352
166.png,142,170,duck,42,42,184,212
166.png,125,169,ladybug,263,42,388,211
166.png,125,169,ladybug,42,263,167,432
166.png,125,169,ladybug,263,263,388,432
167.png,81,102,rabbit,32,25,113,127
167.png,128,121,lion,185,25,313,146
167.png,128,121,lion,338,25,466,146
167.png,128,121,lion,32,178,160,299
167.png,128,121,lion,185,178,313,299
167.png,128,121,lion,338,178,466,299
167.png,128,121,lion,185,331,313,452
168.png,87,102,teddy,32,25,119,127
168.png,87,102,teddy,185,25,272,127
168.png,87,102,teddy,338,25,425,127
168.png,87,102,teddy,32,178,119,280
168.png,87,102,teddy,185,178,272,280
168.png,87,102,teddy,338,178,425,280
168.png,87,102,teddy,121,331,208,433
168.png,87,102,teddy,274,331,361,433
169.png,110,128,teddy,32,32,142,160
169.png,110,128,teddy,185,32,295,160
169.png,110,128,teddy,338,32,448,160
169.png,110,128,teddy,32,224,142,352
169.png,110,128,teddy,185,224,295,352
169.png,110,128,teddy,338,224,448,352
170.png,128,102,shark,32,25,160,127
170.png,128,102,shark,185,25,313,127
170.png,76,102,cup,338,25,414,127
170.png,76,102,cup,32,178,108,280
170.png,76,102,cup,185,178,261,280
170.png,76,102,cup,338,178,414,280
170.png,76,102,cup,32,331,108,433
170.png,76,102,cup,185,331,261,433
170.png,76,102,cup,338,331,414,433
171.png,61,101,pineapple,32,25,93,126
171.png,61,101,pineapple,185,25,246,126
171.png,128,102,shark,338,25,466,127
171.png,128,102,shark,32,178,160,280
171.png,128,102,shark,185,178,313,280
171.png,128,102,shark,338,178,466,280
171.png,128,102,shark,121,331,249,433
171.png,128,102,shark,274,331,402,433
172.png,76,102,cup,32,25,108,127
172.png,76,102,cup,185,25,261,127
172.png,100,102,hut,338,25,438,127
172.png,100,102,hut,32,178,132,280
172.png,100,102,hut,185,178,285,280
172.png,100,102,hut,338,178,438,280
172.png,100,102,hut,185,331,285,433
173.png,61,101,pineapple,32,25,93,126
173.png,61,101,pineapple,185,25,246,126
173.png,61,101,pineapple,338,25,399,126
173.png,61,101,pineapple,32,178,93,279
173.png,61,101,pineapple,185,178,246,279
173.png,61,101,pineapple,338,178,399,279
173.png,61,101,pineapple,121,331,182,432
173.png,61,101,pineapple,274,331,335,432
174.png,146,170,teddy,42,42,188,212
174.png,146,170,teddy,263,42,409,212
174.png,146,170,teddy,42,263,188,433
174.png,146,170,teddy,263,263,409,433
175.png,256,144,spider,144,144,400,288
176.png,145,167,tree,42,42,187,209
176.png,145,167,tree,263,42,408,209
176.png,145,167,tree,173,263,318,430
177.png,110,128,bell,32,32,142,160
177.png,110,128,bell,185,32,295,160
177.png,110,128,bell,338,32,448,160
177.png,110,128,bell,32,224,142,352
177.png,110,128,bell,185,224,295,352
177.png,110,128,bell,338,224,448,352
178.png,101,170,pineapple,42,42,143,212
178.png,150,153,hut,263,42,413,195
178.png,150,153,hut,42,263,192,416
178.png,150,153,hut,263,263,413,416
179.png,99,170,icecream,42,42,141,212
179.png,99,170,icecream,263,42,362,212
179.png,99,170,icecream,42,263,141,433
179.png,99,170,icecream,263,263,362,433
180.png,128,102,cow,32,25,160,127
180.png,128,102,cow,185,25,313,127
180.png,128,102,cow,338,25,466,127
180.png,128,102,cow,32,178,160,280
180.png,128,102,cow,185,178,313,280
180.png,128,102,cow,338,178,466,280
180.png,128,102,cow,32,331,160,433
180.png,128,102,cow,185,331,313,433
180.png,128,102,cow,338,331,466,433
181.png,84,102,lamp,32,25,116,127
181.png,84,102,lamp,185,25,269,127
181.png,84,102,lamp,338,25,422,127
181.png,84,102,lamp,32,178,116,280
181.png,84,102,lamp,185,178,269,280
181.png,84,102,lamp,338,178,422,280
181.png,84,102,lamp,32,331,116,433
181.png,84,102,lamp,185,331,269,433
181.png,84,102,lamp,338,331,422,433
182.png,85,102,duck,32,25,117,127
182.png,85,102,duck,185,25,270,127
182.png,85,102,duck,338,25,423,127
182.png,85,102,duck,32,178,117,280
182.png,85,102,duck,185,178,270,280
182.png,85,102,duck,338,178,423,280
182.png,85,102,duck,32,331,117,433
182.png,85,102,duck,185,331,270,433
182.png,128,109,mango,338,331,466,440
183.png,101,101,apple,32,32,133,133
183.png,101,101,apple,185,32,286,133
183.png,101,101,apple,338,32,439,133
183.png,101,101,apple,32,224,133,325
183.png,101,101,apple,185,224,286,325
183.png,101,101,apple,338,224,439,325
184.png,76,128,zirafah,32,32,108,160
184.png,128,109,mango,185,32,313,141
184.png,128,109,mango,338,32,466,141
184.png,128,109,mango,32,224,160,333
184.png,128,109,mango,185,224,313,333
184.png,128,109,mango,338,224,466,333
185.png,59,102,icecream,32,25,91,127
185.png,59,102,icecream,185,25,244,127
185.png,59,102,icecream,338,25,397,127
185.png,59,102,icecream,32,178,91,280
185.png,59,102,icecream,185,178,244,280
185.png,59,102,icecream,338,178,397,280
185.png,59,102,icecream,185,331,244,433
186.png,145,167,tree,42,85,187,252
186.png,145,167,tree,255,85,400,252
187.png,180,186,sun,144,144,324,330
188.png,74,128,icecream,32,32,106,160
188.png,74,128,icecream,185,32,259,160
188.png,74,128,icecream,338,32,412,160
188.png,74,128,icecream,96,224,170,352
188.png,74,128,icecream,249,224,323,352
189.png,102,128,dog,32,32,134,160
189.png,102,128,dog,185,32,287,160
189.png,102,128,dog,338,32,440,160
189.png,102,128,dog,32,224,134,352
189.png,102,128,dog,185,224,287,352
189.png,102,128,dog,338,224,440,352
190.png,121,170,flower,42,42,163,212
190.png,121,170,flower,263,42,384,212
190.png,121,170,flower,42,263,163,433
190.png,170,145,mango,263,263,433,408
191.png,170,135,shark,42,42,212,177
191.png,170,135,shark,263,42,433,177
191.png,162,170,frog,173,263,335,433
192.png,101,102,ball,32,25,133,127
192.png,101,102,ball,185,25,286,127
192.png,101,102,ball,338,25,439,127
192.png,101,102,ball,32,178,133,280
192.png,128,102,shark,185,178,313,280
192.png,128,102,shark,338,178,466,280
192.png,128,102,shark,32,331,160,433
192.png,128,102,shark,185,331,313,433
192.png,128,102,shark,338,331,466,433
193.png,170,90,car,42,42,212,132
193.png,170,90,car,263,42,433,132
193.png,170,90,car,42,263,212,353
193.png,170,90,car,263,263,433,353
194.png,128,102,top,32,32,160,134
194.png,128,102,top,185,32,313,134
194.png,128,102,top,338,32,466,134
194.png,128,102,top,96,224,224,326
194.png,128,102,top,249,224,377,326
195.png,101,102,ball,32,25,133,127
195.png,101,102,ball,185,25,286,127
195.png,101,102,ball,338,25,439,127
195.png,101,102,ball,32,178,133,280
195.png,101,102,ball,185,178,286,280
195.png,101,102,ball,338,178,439,280
195.png,101,102,ball,121,331,222,433
195.png,101,102,ball,274,331,375,433
196.png,136,170,dog,42,85,178,255
196.png,136,170,dog,255,85,391,255
197.png,100,102,hut,32,25,132,127
197.png,94,102,snake,185,25,279,127
197.png,94,102,snake,338,25,432,127
197.png,94,102,snake,32,178,126,280
197.png,94,102,snake,185,178,279,280
197.png,94,102,snake,338,178,432,280
197.png,94,102,snake,121,331,215,433
197.png,94,102,snake,274,331,368,433
198.png,101,101,apple,32,32,133,133
198.png,101,101,apple,185,32,286,133
198.png,101,101,apple,338,32,439,133
198.png,101,101,apple,96,224,197,325
198.png,101,101,apple,249,224,350,325
199.png,123,128,sun,32,32,155,160
199.png,119,128,snake,185,32,304,160
199.png,119,128,snake,338,32,457,160
199.png,119,128,snake,96,224,215,352
199.png,119,128,snake,249,224,368,352
200.png,128,96,eapot,32,25,160,121
200.png,128,96,eapot,185,25,313,121
200.png,128,96,eapot,338,25,466,121
200.png,128,96,eapot,32,178,160,274
200.png,70,102,corn,185,178,255,280
200.png,70,102,corn,338,178,408,280
200.png,70,102,corn,32,331,102,433
200.png,70,102,corn,185,331,255,433
200.png,70,102,corn,338,331,408,433
201.png,101,101,apple,144,144,245,245
202.png,170,145,mango,42,42,212,187
202.png,99,170,icecream,263,42,362,212
202.png,99,170,icecream,173,263,272,433
203.png,128,109,mango,32,25,160,134
203.png,128,109,mango,185,25,313,134
203.png,128,109,mango,338,25,466,134
203.png,128,109,mango,32,178,160,287
203.png,128,109,mango,185,178,313,287
203.png,128,109,mango,338,178,466,287
203.png,128,109,mango,32,331,160,440
203.png,128,109,mango,185,331,313,440
203.png,128,109,mango,338,331,466,440
204.png,100,128,owl,32,32,132,160
204.png,100,128,owl,185,32,285,160
204.png,100,128,owl,338,32,438,160
204.png,100,128,owl,32,224,132,352
204.png,91,128,flower,185,224,276,352
204.png,91,128,flower,338,224,429,352
205.png,128,121,lion,32,32,160,153
205.png,128,121,lion,185,32,313,153
205.png,128,121,lion,338,32,466,153
205.png,128,121,lion,96,224,224,345
205.png,128,121,lion,249,224,377,345
206.png,145,167,tree,42,42,187,209
206.png,170,161,lion,263,42,433,203
206.png,170,161,lion,173,263,343,424
207.png,97,102,frog,32,25,129,127
207.png,97,102,frog,185,25,282,127
207.png,128,124,pumpkin,338,25,466,149
207.png,128,124,pumpkin,32,178,160,302
207.png,128,124,pumpkin,185,178,313,302
207.png,128,124,pumpkin,338,178,466,302
207.png,128,124,pumpkin,121,331,249,455
207.png,128,124,pumpkin,274,331,402,455
208.png,128,102,cow,32,32,160,134
208.png,128,102,cow,185,32,313,134
208.png,128,102,cow,338,32,466,134
208.png,128,102,cow,96,224,224,326
208.png,128,102,cow,249,224,377,326
209.png,81,102,rabbit,32,25,113,127
209.png,128,118,bird,185,25,313,143
209.png,128,118,bird,338,25,466,143
209.png,128,118,bird,32,178,160,296
209.png,128,118,bird,185,178,313,296
209.png,128,118,bird,338,178,466,296
209.png,128,118,bird,121,331,249,449
209.png,128,118,bird,274,331,402,449
210.png,85,102,duck,32,25,117,127
210.png,85,102,duck,185,25,270,127
210.png,128,121,lion,338,25,466,146
210.png,128,121,lion,32,178,160,299
210.png,128,121,lion,185,178,313,299
210.png,128,121,lion,338,178,466,299
210.png,128,121,lion,121,331,249,452
210.png,128,121,lion,274,331,402,452
211.png,170,156,bird,42,42,212,198
211.png,170,126,ant,263,42,433,168
211.png,170,126,ant,42,263,212,389
211.png,170,126,ant,263,263,433,389
212.png,88,128,corn,32,32,120,160
212.png,88,128,corn,185,32,273,160
212.png,88,128,corn,338,32,426,160
212.png,122,128,frog,32,224,154,352
212.png,122,128,frog,185,224,307,352
212.png,122,128,frog,338,224,460,352
213.png,88,102,tree,32,25,120,127
213.png,88,102,tree,185,25,273,127
213.png,88,102,tree,338,25,426,127
213.png,88,102,tree,32,178,120,280
213.png,88,102,tree,185,178,273,280
213.png,88,102,tree,338,178,426,280
213.png,88,102,tree,185,331,273,433
214.png,99,170,icecream,42,42,141,212
214.png,99,170,icecream,263,42,362,212
214.png,162,170,frog,173,263,335,433
215.png,170,135,shark,42,42,212,177
215.png,170,135,shark,263,42,433,177
215.png,170,135,shark,42,263,212,398
215.png,170,135,shark,263,263,433,398
216.png,128,122,elephant,32,25,160,147
216.png,128,122,elephant,185,25,313,147
216.png,128,122,elephant,338,25,466,147
216.png,128,122,elephant,32,178,160,300
216.png,128,122,elephant,185,178,313,300
216.png,128,122,elephant,338,178,466,300
216.png,128,122,elephant,32,331,160,453
216.png,128,122,elephant,185,331,313,453
216.png,128,122,elephant,338,331,466,453
217.png,128,72,spider,32,32,160,104
217.png,128,96,eapot,185,32,313,128
217.png,128,96,eapot,338,32,466,128
217.png,128,96,eapot,96,224,224,320
217.png,128,96,eapot,249,224,377,320
218.png,128,106,pig,32,32,160,138
218.png,128,106,pig,185,32,313,138
218.png,128,106,pig,338,32,466,138
218.png,128,106,pig,32,224,160,330
218.png,119,128,snake,185,224,304,352
218.png,119,128,snake,338,224,457,352
219.png,128,106,pig,32,25,160,131
219.png,102,102,carrot,185,25,287,127
219.png,102,102,carrot,338,25,440,127
219.png,102,102,carrot,32,178,134,280
219.png,102,102,carrot,185,178,287,280
219.png,102,102,carrot,338,178,440,280
219.png,102,102,carrot,185,331,287,433
220.png,170,90,car,42,42,212,132
220.png,170,90,car,263,42,433,132
220.png,170,90,car,42,263,212,353
220.png,121,170,flower,263,263,384,433
221.png,162,170,caterpillar,42,42,204,212
221.png,162,170,caterpillar,263,42,425,212
221.png,162,170,caterpillar,173,263,335,433
222.png,155,170,pencil,42,42,197,212
222.png,155,170,pencil,263,42,418,212
222.png,99,170,icecream,173,263,272,433
223.png,170,95,spider,42,42,212,137
223.png,170,95,spider,263,42,433,137
223.png,170,95,spider,42,263,212,358
223.png,170,95,spider,263,263,433,358
224.png,170,165,pumpkin,42,85,212,250
224.png,170,165,pumpkin,255,85,425,250
225.png,136,170,dog,42,42,178,212
225.png,133,170,owl,263,42,396,212
225.png,133,170,owl,173,263,306,433
226.png,128,95,banana,32,25,160,120
226.png,128,95,banana,185,25,313,120
226.png,128,95,banana,338,25,466,120
226.png,128,95,banana,32,178,160,273
226.png,128,95,banana,185,178,313,273
226.png,128,95,banana,338,178,466,273
226.png,128,95,banana,121,331,249,426
226.png,128,95,banana,274,331,402,426
227.png,80,102,owl,32,25,112,127
227.png,80,102,owl,185,25,265,127
227.png,80,102,owl,338,25,418,127
227.png,80,102,owl,32,178,112,280
